Type,date,id,price
vietnamese,2014-03-15 14:35:47.903734,3897,14
french,2014-03-15 15:29:45.183318,3898,14
japanese,2014-03-15 16:38:44.970736,3899,10
chinese,2014-03-15 20:00:18.301649,3900,13
mexican,2014-03-15 20:21:07.938918,3901,14
italian,2014-03-15 22:55:25.574046,3902,11
mexican,2014-03-15 23:05:43.363828,3903,13
chinese,2014-03-15 23:40:38.436105,3904,5
italian,2014-03-15 23:44:13.751202,3905,8
japanese,2014-03-16 00:43:52.165086,3906,12
italian,2014-03-16 01:17:33.891137,3907,8
french,2014-03-16 02:34:17.474799,3908,15
italian,2014-03-16 02:44:25.829618,3909,10
mexican,2014-03-16 02:51:52.526328,3910,14
vietnamese,2014-03-16 03:21:47.463862,3911,5
french,2014-03-16 04:04:39.485100,3912,7
french,2014-03-16 04:12:49.539121,3913,12
mexican,2014-03-16 04:52:09.111590,3914,5
french,2014-03-16 05:12:08.654725,3915,11
mexican,2014-03-16 05:33:34.879470,3916,7
mexican,2014-03-16 05:44:27.772193,3917,7
french,2014-03-16 06:14:10.684173,3918,12
vietnamese,2014-03-16 06:41:16.070208,3919,10
chinese,2014-03-16 06:43:50.297121,3920,14
vietnamese,2014-03-16 06:57:13.734717,3921,9
chinese,2014-03-16 06:59:27.238443,3922,7
chinese,2014-03-16 07:54:39.016496,3923,7
german,2014-03-16 08:49:02.774227,3924,7
german,2014-03-16 09:48:50.565464,3925,9
italian,2014-03-16 10:07:30.508543,3926,5
french,2014-03-16 10:08:52.357139,3927,8
german,2014-03-16 10:19:10.467356,3928,5
german,2014-03-16 10:20:33.214630,3929,9
french,2014-03-16 10:47:40.683951,3930,15
italian,2014-03-16 11:21:46.789530,3931,7
italian,2014-03-16 12:06:10.130847,3932,15
vietnamese,2014-03-16 12:08:38.754781,3933,5
italian,2014-03-16 14:06:25.827519,3934,12
french,2014-03-16 14:14:30.363724,3935,11
italian,2014-03-16 15:55:56.426420,3936,13
german,2014-03-16 16:12:21.785516,3937,12
mexican,2014-03-16 16:40:28.282778,3938,14
mexican,2014-03-16 17:33:12.317307,3939,13
chinese,2014-03-16 17:36:20.365339,3940,11
italian,2014-03-16 18:33:07.647805,3941,5
french,2014-03-16 18:53:43.484439,3942,9
french,2014-03-16 19:38:41.216606,3943,11
chinese,2014-03-16 20:00:01.906966,3944,14
japanese,2014-03-16 20:06:01.187141,3945,15
chinese,2014-03-16 20:19:26.571862,3946,10
mexican,2014-03-16 21:14:05.419078,3947,13
italian,2014-03-16 21:39:26.577254,3948,8
german,2014-03-16 21:42:29.542048,3949,15
italian,2014-03-16 21:46:06.650371,3950,6
vietnamese,2014-03-16 23:50:26.572718,3951,5
german,2014-03-17 00:52:35.705140,3952,9
japanese,2014-03-17 01:04:42.822413,3953,15
german,2014-03-17 01:05:49.046034,3954,5
japanese,2014-03-17 01:15:10.778768,3955,6
chinese,2014-03-17 01:22:50.891852,3956,7
vietnamese,2014-03-17 02:30:11.581197,3957,10
italian,2014-03-17 02:53:46.893494,3958,10
mexican,2014-03-17 02:54:06.480062,3959,10
mexican,2014-03-17 03:44:26.243174,3960,7
italian,2014-03-17 03:56:14.203176,3961,5
italian,2014-03-17 04:35:06.259784,3962,12
german,2014-03-17 05:09:21.492071,3963,13
french,2014-03-17 05:23:08.461067,3964,7
italian,2014-03-17 06:13:11.418467,3965,8
german,2014-03-17 06:20:32.658906,3966,8
french,2014-03-17 06:33:38.417877,3967,13
french,2014-03-17 08:36:28.989195,3968,11
japanese,2014-03-17 08:50:12.023285,3969,13
chinese,2014-03-17 08:57:35.965561,3970,13
japanese,2014-03-17 10:05:26.626684,3971,9
vietnamese,2014-03-17 10:55:37.726685,3972,6
vietnamese,2014-03-17 11:11:10.707465,3973,6
italian,2014-03-17 11:29:32.260428,3974,15
vietnamese,2014-03-17 11:51:19.909396,3975,13
japanese,2014-03-17 12:03:28.965457,3976,6
mexican,2014-03-17 12:13:55.783012,3977,5
italian,2014-03-17 12:42:58.673326,3978,6
vietnamese,2014-03-17 14:14:16.138089,3979,7
german,2014-03-17 14:47:44.691923,3980,14
japanese,2014-03-17 15:34:38.081298,3981,12
vietnamese,2014-03-17 15:39:23.622486,3982,6
chinese,2014-03-17 16:11:06.598730,3983,11
chinese,2014-03-17 16:24:24.750210,3984,14
japanese,2014-03-17 17:22:48.444250,3985,8
mexican,2014-03-17 17:32:55.045279,3986,6
chinese,2014-03-17 17:37:15.503543,3987,15
german,2014-03-17 18:01:45.781392,3988,10
mexican,2014-03-17 18:08:09.326485,3989,8
vietnamese,2014-03-17 18:35:08.139510,3990,9
mexican,2014-03-17 19:10:25.927307,3991,7
japanese,2014-03-17 19:23:25.493228,3992,5
french,2014-03-17 19:33:55.767823,3993,15
italian,2014-03-17 19:41:29.494330,3994,6
japanese,2014-03-17 20:49:12.274343,3995,6
chinese,2014-03-17 21:31:07.015086,3996,12
japanese,2014-03-17 21:56:27.067219,3997,9
mexican,2014-03-17 22:36:47.522348,3998,8
mexican,2014-03-17 23:10:19.440275,3999,8
vietnamese,2014-03-17 23:22:10.482754,4000,7
vietnamese,2014-03-18 00:30:25.925823,4001,6
chinese,2014-03-18 01:58:53.604238,4002,13
german,2014-03-18 02:51:51.272750,4003,10
german,2014-03-18 03:40:45.500651,4004,8
chinese,2014-03-18 03:41:05.074612,4005,13
german,2014-03-18 03:54:02.349628,4006,7
mexican,2014-03-18 04:16:35.852430,4007,15
german,2014-03-18 04:29:00.104202,4008,14
german,2014-03-18 05:14:20.767123,4009,5
japanese,2014-03-18 05:36:13.151187,4010,9
vietnamese,2014-03-18 05:55:00.314990,4011,5
mexican,2014-03-18 06:56:45.805758,4012,7
vietnamese,2014-03-18 07:29:35.381007,4013,6
japanese,2014-03-18 08:04:17.271263,4014,15
french,2014-03-18 08:14:46.596508,4015,8
japanese,2014-03-18 08:27:36.129759,4016,8
italian,2014-03-18 08:51:32.635930,4017,8
vietnamese,2014-03-18 09:03:11.249721,4018,13
mexican,2014-03-18 09:05:26.253609,4019,13
german,2014-03-18 09:37:59.466283,4020,15
japanese,2014-03-18 10:07:08.930255,4021,9
chinese,2014-03-18 10:45:59.151681,4022,11
french,2014-03-18 12:19:09.618209,4023,9
german,2014-03-18 12:34:38.035934,4024,9
german,2014-03-18 13:00:26.955091,4025,10
french,2014-03-18 13:48:16.707402,4026,9
german,2014-03-18 14:51:58.500864,4027,9
chinese,2014-03-18 15:00:48.084185,4028,7
vietnamese,2014-03-18 15:29:25.455300,4029,15
german,2014-03-18 15:31:15.673060,4030,9
italian,2014-03-18 15:42:49.877262,4031,9
italian,2014-03-18 16:14:52.522751,4032,14
french,2014-03-18 16:51:01.734498,4033,6
chinese,2014-03-18 17:09:23.564702,4034,6
chinese,2014-03-18 17:11:03.178909,4035,6
chinese,2014-03-18 17:13:56.614163,4036,15
italian,2014-03-18 17:21:24.562526,4037,7
mexican,2014-03-18 17:26:53.302566,4038,10
chinese,2014-03-18 17:56:20.491757,4039,9
japanese,2014-03-18 19:20:46.156921,4040,11
mexican,2014-03-18 19:28:51.600865,4041,7
mexican,2014-03-18 20:24:48.159923,4042,13
japanese,2014-03-18 20:36:53.073086,4043,7
mexican,2014-03-18 21:30:30.740113,4044,5
italian,2014-03-18 22:15:43.397212,4045,9
french,2014-03-18 22:25:57.651603,4046,12
chinese,2014-03-18 22:31:36.315807,4047,11
japanese,2014-03-18 22:58:14.763034,4048,10
vietnamese,2014-03-18 23:48:37.115001,4049,15
japanese,2014-03-19 00:23:26.438280,4050,11
mexican,2014-03-19 00:31:27.006567,4051,12
mexican,2014-03-19 00:50:20.432219,4052,15
chinese,2014-03-19 00:58:54.410402,4053,15
german,2014-03-19 01:07:40.709066,4054,8
italian,2014-03-19 01:14:19.482173,4055,9
german,2014-03-19 02:14:37.880854,4056,6
italian,2014-03-19 02:16:59.321665,4057,15
japanese,2014-03-19 04:11:33.538615,4058,15
italian,2014-03-19 04:50:32.629687,4059,11
japanese,2014-03-19 04:59:33.312446,4060,9
chinese,2014-03-19 05:39:16.989211,4061,10
mexican,2014-03-19 05:57:08.447688,4062,14
german,2014-03-19 06:26:05.795349,4063,6
french,2014-03-19 06:54:53.741666,4064,8
mexican,2014-03-19 07:18:52.561858,4065,7
german,2014-03-19 07:25:17.327569,4066,6
italian,2014-03-19 08:40:12.257855,4067,5
chinese,2014-03-19 08:47:26.028300,4068,15
vietnamese,2014-03-19 09:43:40.515241,4069,13
french,2014-03-19 09:54:18.241837,4070,5
french,2014-03-19 11:01:01.250875,4071,6
italian,2014-03-19 11:27:47.613931,4072,13
mexican,2014-03-19 11:34:39.129845,4073,14
vietnamese,2014-03-19 11:47:32.923009,4074,13
chinese,2014-03-19 13:31:03.337318,4075,12
japanese,2014-03-19 13:46:35.772986,4076,15
french,2014-03-19 16:38:56.726851,4077,11
italian,2014-03-19 16:41:09.971775,4078,8
italian,2014-03-19 17:56:10.729144,4079,10
german,2014-03-19 18:15:48.127795,4080,9
mexican,2014-03-19 18:53:02.052355,4081,14
vietnamese,2014-03-19 21:02:19.302766,4082,5
mexican,2014-03-19 21:18:14.422464,4083,13
french,2014-03-19 21:57:09.633734,4084,5
chinese,2014-03-19 22:04:58.868296,4085,13
chinese,2014-03-19 22:27:07.879102,4086,9
german,2014-03-19 22:48:59.511877,4087,9
french,2014-03-20 00:22:07.175670,4088,13
mexican,2014-03-20 01:00:56.011662,4089,8
german,2014-03-20 01:32:26.485586,4090,8
mexican,2014-03-20 01:43:18.658851,4091,10
japanese,2014-03-20 01:51:01.282025,4092,15
italian,2014-03-20 05:47:49.381420,4093,5
japanese,2014-03-20 06:02:12.852605,4094,7
japanese,2014-03-20 06:18:18.842750,4095,13
german,2014-03-20 06:24:36.684226,4096,10
mexican,2014-03-20 07:16:19.656195,4097,15
italian,2014-03-20 09:55:22.251869,4098,7
mexican,2014-03-20 10:05:42.988281,4099,14
german,2014-03-20 10:23:30.872838,4100,10
italian,2014-03-20 11:17:26.477224,4101,15
japanese,2014-03-20 11:52:14.394054,4102,5
vietnamese,2014-03-20 13:25:35.871484,4103,12
mexican,2014-03-20 13:31:11.012478,4104,15
japanese,2014-03-20 14:01:49.053838,4105,14
japanese,2014-03-20 14:02:27.400221,4106,15
french,2014-03-20 19:55:23.739352,4107,14
vietnamese,2014-03-20 20:08:56.261555,4108,5
german,2014-03-20 20:43:56.577100,4109,5
japanese,2014-03-20 22:49:55.644023,4110,12
chinese,2014-03-20 22:59:51.271194,4111,15
japanese,2014-03-20 23:49:22.579211,4112,15
german,2014-03-21 00:40:08.448011,4113,5
mexican,2014-03-21 00:47:05.954270,4114,11
chinese,2014-03-21 00:47:53.002417,4115,15
japanese,2014-03-21 01:36:57.090006,4116,15
german,2014-03-21 01:57:37.220176,4117,5
chinese,2014-03-21 02:07:41.626878,4118,12
mexican,2014-03-21 02:26:24.315146,4119,9
japanese,2014-03-21 02:53:19.080217,4120,15
italian,2014-03-21 03:00:39.591584,4121,14
italian,2014-03-21 03:09:59.327126,4122,6
mexican,2014-03-21 03:49:58.775986,4123,12
italian,2014-03-21 06:02:43.758157,4124,15
german,2014-03-21 06:37:53.423021,4125,11
mexican,2014-03-21 07:04:15.843813,4126,14
german,2014-03-21 07:09:48.691637,4127,8
german,2014-03-21 07:40:09.579066,4128,12
german,2014-03-21 08:07:22.673344,4129,5
french,2014-03-21 10:13:44.517019,4130,10
vietnamese,2014-03-21 11:49:03.698352,4131,9
japanese,2014-03-21 12:19:31.209460,4132,10
italian,2014-03-21 12:28:39.325697,4133,8
japanese,2014-03-21 12:57:01.451340,4134,13
french,2014-03-21 13:07:15.519092,4135,15
japanese,2014-03-21 13:20:35.007896,4136,9
french,2014-03-21 13:59:32.708102,4137,12
chinese,2014-03-21 14:28:43.561491,4138,14
chinese,2014-03-21 15:20:57.314405,4139,14
mexican,2014-03-21 16:17:23.867449,4140,15
chinese,2014-03-21 17:20:24.291071,4141,15
japanese,2014-03-21 17:29:01.086332,4142,9
japanese,2014-03-21 17:57:09.213108,4143,15
mexican,2014-03-21 19:11:55.435400,4144,14
mexican,2014-03-21 19:24:43.599860,4145,14
vietnamese,2014-03-21 20:21:24.644522,4146,9
chinese,2014-03-21 20:41:47.340584,4147,11
italian,2014-03-21 21:06:32.451202,4148,11
french,2014-03-21 21:15:42.258648,4149,13
mexican,2014-03-22 03:46:55.346210,4150,15
italian,2014-03-22 12:05:39.782481,4151,5
french,2014-03-22 23:24:03.388071,4152,7
chinese,2014-03-23 00:01:15.953776,4153,10
mexican,2014-03-23 00:16:54.456841,4154,11
german,2014-03-23 00:25:51.886839,4155,15
german,2014-03-23 01:31:35.638585,4156,6
japanese,2014-03-23 01:40:17.413455,4157,13
chinese,2014-03-23 01:47:43.442356,4158,9
japanese,2014-03-23 01:49:26.231998,4159,7
italian,2014-03-23 02:14:45.242811,4160,8
mexican,2014-03-23 03:04:56.144999,4161,9
japanese,2014-03-23 03:52:01.736908,4162,13
italian,2014-03-23 03:58:57.687541,4163,5
japanese,2014-03-23 04:04:51.531957,4164,14
french,2014-03-23 04:59:17.247685,4165,8
mexican,2014-03-23 05:15:20.931473,4166,10
mexican,2014-03-23 06:53:13.704691,4167,6
japanese,2014-03-23 07:18:03.220182,4168,5
chinese,2014-03-23 07:51:55.284565,4169,15
german,2014-03-23 09:55:59.960784,4170,7
german,2014-03-23 10:38:18.241908,4171,8
german,2014-03-23 11:20:19.391666,4172,11
german,2014-03-23 11:22:59.712830,4173,10
mexican,2014-03-23 12:14:27.159757,4174,11
italian,2014-03-23 12:40:23.715730,4175,8
italian,2014-03-23 12:43:09.916340,4176,9
japanese,2014-03-23 13:17:47.986498,4177,10
french,2014-03-23 13:28:41.912185,4178,14
vietnamese,2014-03-23 13:34:14.730003,4179,7
japanese,2014-03-23 14:39:07.014929,4180,12
italian,2014-03-23 15:17:59.769010,4181,6
italian,2014-03-23 15:25:45.312910,4182,5
italian,2014-03-23 15:33:48.832786,4183,8
vietnamese,2014-03-23 17:31:18.215353,4184,15
italian,2014-03-23 17:46:36.354361,4185,11
mexican,2014-03-23 18:16:44.447757,4186,13
french,2014-03-23 18:58:15.943017,4187,9
german,2014-03-23 18:58:56.826447,4188,15
german,2014-03-23 19:02:49.983691,4189,7
mexican,2014-03-23 19:48:32.530147,4190,12
german,2014-03-23 19:49:15.496549,4191,12
chinese,2014-03-23 19:55:38.686219,4192,15
french,2014-03-23 20:51:37.098618,4193,8
japanese,2014-03-23 21:03:32.601926,4194,5
japanese,2014-03-23 22:15:34.349310,4195,7
japanese,2014-03-23 22:24:46.084415,4196,9
japanese,2014-03-23 22:47:41.758554,4197,9
vietnamese,2014-03-24 02:16:12.726053,4198,10
japanese,2014-03-24 09:35:29.843836,4199,13
german,2014-03-24 21:02:50.711949,4200,12
italian,2014-03-25 10:42:56.354287,4201,10
chinese,2014-03-25 23:03:26.770929,4202,7
japanese,2014-03-26 00:18:22.970096,4203,11
italian,2014-03-26 06:02:25.053229,4204,15
chinese,2014-03-26 07:23:01.248742,4205,10
french,2014-03-26 07:38:01.477608,4206,10
japanese,2014-03-26 08:38:13.236642,4207,14
french,2014-03-26 11:05:59.704498,4208,9
vietnamese,2014-03-26 12:24:38.975914,4209,9
german,2014-03-26 18:36:06.388753,4210,7
chinese,2014-03-26 21:21:54.750613,4211,12
german,2014-03-26 21:29:52.995915,4212,5
french,2014-03-26 21:33:53.868261,4213,8
italian,2014-03-26 22:10:16.795568,4214,6
chinese,2014-03-26 22:27:49.878871,4215,13
japanese,2014-03-27 00:31:02.603684,4216,8
german,2014-03-27 01:57:22.973015,4217,8
japanese,2014-03-27 04:07:57.509778,4218,15
italian,2014-03-27 04:07:59.827778,4219,11
german,2014-03-27 06:10:13.090782,4220,13
vietnamese,2014-03-27 11:07:34.301600,4221,14
french,2014-03-27 11:33:40.840209,4222,9
italian,2014-03-27 11:40:07.305011,4223,8
italian,2014-03-27 13:16:24.315397,4224,9
french,2014-03-27 13:41:49.579849,4225,8
italian,2014-03-27 14:10:42.963008,4226,6
italian,2014-03-27 15:59:16.967419,4227,15
french,2014-03-27 17:37:10.705873,4228,13
vietnamese,2014-03-27 22:09:26.030548,4229,10
japanese,2014-03-27 22:29:04.828400,4230,15
french,2014-03-27 23:00:53.003346,4231,5
vietnamese,2014-03-27 23:01:47.909325,4232,13
vietnamese,2014-03-27 23:06:29.074218,4233,10
mexican,2014-03-27 23:21:25.287297,4234,8
italian,2014-03-27 23:34:46.570287,4235,6
mexican,2014-03-27 23:37:49.061520,4236,8
french,2014-03-27 23:47:50.540149,4237,11
german,2014-03-28 01:06:17.624699,4238,13
vietnamese,2014-03-28 02:29:13.321634,4239,7
chinese,2014-03-28 03:21:48.543015,4240,10
german,2014-03-28 04:04:05.215937,4241,6
italian,2014-03-28 04:07:47.887933,4242,7
german,2014-03-28 04:20:27.591289,4243,13
mexican,2014-03-28 04:46:29.569799,4244,5
vietnamese,2014-03-28 07:06:21.404123,4245,8
vietnamese,2014-03-28 07:18:25.201969,4246,13
chinese,2014-03-28 09:28:53.345382,4247,5
german,2014-03-28 09:40:43.190458,4248,7
japanese,2014-03-28 13:29:42.927451,4249,12
mexican,2014-03-28 14:36:01.336602,4250,11
german,2014-03-28 14:48:14.776911,4251,15
mexican,2014-03-28 15:02:16.629418,4252,14
vietnamese,2014-03-28 16:12:07.490907,4253,6
german,2014-03-28 16:42:46.700991,4254,8
french,2014-03-28 16:49:39.966874,4255,9
german,2014-03-28 17:33:14.702227,4256,7
mexican,2014-03-28 18:40:40.356786,4257,8
chinese,2014-03-28 18:48:03.131032,4258,15
japanese,2014-03-28 20:58:07.203395,4259,10
chinese,2014-03-28 21:51:33.500006,4260,6
japanese,2014-03-29 01:08:01.552291,4261,12
vietnamese,2014-03-29 01:10:19.277173,4262,8
mexican,2014-03-29 01:48:25.564191,4263,8
chinese,2014-03-29 04:01:51.890128,4264,6
chinese,2014-03-29 05:53:08.283639,4265,13
french,2014-03-29 06:37:36.432781,4266,14
italian,2014-03-29 09:28:07.235878,4267,13
chinese,2014-03-29 10:22:19.662386,4268,6
japanese,2014-03-29 12:41:26.977272,4269,8
italian,2014-03-29 13:26:39.108351,4270,14
japanese,2014-03-29 14:17:10.646532,4271,9
vietnamese,2014-03-29 20:44:06.473223,4272,9
vietnamese,2014-03-30 00:15:39.590739,4273,7
vietnamese,2014-03-30 00:25:36.615674,4274,9
mexican,2014-03-30 04:31:40.326015,4275,8
mexican,2014-03-30 06:20:37.726419,4276,8
german,2014-03-30 11:49:01.619083,4277,14
japanese,2014-03-30 14:16:33.250799,4278,10
italian,2014-03-30 15:28:10.589805,4279,12
german,2014-03-30 17:16:30.614523,4280,6
french,2014-03-30 23:21:42.477459,4281,10
chinese,2014-03-30 23:43:02.910977,4282,12
german,2014-03-30 23:53:59.148118,4283,14
german,2014-03-31 01:36:17.416548,4284,13
mexican,2014-03-31 03:01:00.278498,4285,7
mexican,2014-03-31 03:35:07.824653,4286,5
japanese,2014-03-31 05:23:32.170732,4287,8
german,2014-03-31 05:32:23.326466,4288,6
vietnamese,2014-03-31 05:39:01.086828,4289,9
chinese,2014-03-31 05:40:50.572338,4290,14
italian,2014-03-31 06:01:43.656295,4291,8
japanese,2014-03-31 06:25:51.105380,4292,5
vietnamese,2014-03-31 07:43:40.550431,4293,10
mexican,2014-03-31 08:49:39.387675,4294,5
italian,2014-03-31 09:21:50.311685,4295,9
japanese,2014-03-31 09:28:35.372067,4296,12
japanese,2014-03-31 10:25:30.879352,4297,12
italian,2014-03-31 10:26:32.047941,4298,11
chinese,2014-03-31 12:03:39.514703,4299,15
mexican,2014-03-31 14:10:46.888956,4300,6
mexican,2014-03-31 15:28:36.964235,4301,8
vietnamese,2014-03-31 16:32:32.579921,4302,5
japanese,2014-03-31 18:16:28.232904,4303,6
german,2014-03-31 19:07:40.756569,4304,9
mexican,2014-03-31 20:28:23.603349,4305,8
japanese,2014-03-31 21:41:28.713884,4306,7
japanese,2014-03-31 21:42:04.376302,4307,15
vietnamese,2014-04-01 00:15:22.438827,4308,5
german,2014-04-01 00:23:53.216488,4309,11
french,2014-04-01 00:50:18.898704,4310,5
vietnamese,2014-04-01 02:27:20.631562,4311,13
german,2014-04-01 02:29:03.014012,4312,12
chinese,2014-04-01 02:44:29.961885,4313,9
german,2014-04-01 04:23:39.154418,4314,13
vietnamese,2014-04-01 04:47:49.247242,4315,15
italian,2014-04-01 05:03:57.989022,4316,13
german,2014-04-01 05:22:17.557521,4317,11
chinese,2014-04-01 06:38:38.518844,4318,12
italian,2014-04-01 06:52:51.631481,4319,10
chinese,2014-04-01 07:16:12.788975,4320,10
italian,2014-04-01 07:51:09.335418,4321,6
chinese,2014-04-01 08:44:06.865159,4322,10
german,2014-04-01 09:46:29.889503,4323,7
italian,2014-04-01 09:56:43.172208,4324,14
mexican,2014-04-01 10:06:03.308089,4325,5
mexican,2014-04-01 11:21:26.398203,4326,8
italian,2014-04-01 12:01:43.568310,4327,13
vietnamese,2014-04-01 12:08:17.285447,4328,7
german,2014-04-01 12:10:46.840247,4329,14
vietnamese,2014-04-01 12:22:03.723159,4330,10
vietnamese,2014-04-01 13:03:28.997920,4331,8
french,2014-04-01 13:40:31.676493,4332,6
japanese,2014-04-01 14:43:36.286568,4333,13
german,2014-04-01 15:33:14.713123,4334,14
vietnamese,2014-04-01 15:50:38.145084,4335,13
vietnamese,2014-04-01 15:56:49.372213,4336,15
chinese,2014-04-01 16:22:19.406223,4337,10
french,2014-04-01 17:10:15.390964,4338,10
japanese,2014-04-01 17:17:25.346436,4339,7
french,2014-04-01 17:54:37.363259,4340,12
italian,2014-04-01 18:01:22.438720,4341,10
french,2014-04-01 18:50:47.579999,4342,10
mexican,2014-04-01 18:52:15.218048,4343,7
german,2014-04-01 19:02:50.660643,4344,12
italian,2014-04-01 19:11:18.683792,4345,11
french,2014-04-01 19:53:53.076150,4346,10
italian,2014-04-01 19:55:05.142138,4347,7
chinese,2014-04-01 20:16:48.019171,4348,13
vietnamese,2014-04-01 20:28:53.422979,4349,10
french,2014-04-01 20:35:28.868681,4350,15
german,2014-04-01 21:17:48.869098,4351,9
german,2014-04-01 21:40:55.686864,4352,14
italian,2014-04-01 21:47:24.988528,4353,13
chinese,2014-04-01 21:53:32.871767,4354,12
japanese,2014-04-01 22:21:45.431392,4355,8
chinese,2014-04-01 22:44:28.163052,4356,10
italian,2014-04-02 01:51:49.030117,4357,9
french,2014-04-02 10:47:26.650266,4358,9
vietnamese,2014-04-02 12:34:12.818370,4359,14
vietnamese,2014-04-02 19:40:34.797511,4360,14
mexican,2014-04-03 00:14:30.226162,4361,7
vietnamese,2014-04-03 00:52:25.591344,4362,15
french,2014-04-03 01:23:39.819774,4363,9
vietnamese,2014-04-03 01:50:24.199437,4364,15
japanese,2014-04-03 02:18:22.512471,4365,14
italian,2014-04-03 02:20:07.618807,4366,14
italian,2014-04-03 03:51:03.437772,4367,6
french,2014-04-03 04:49:03.409561,4368,5
french,2014-04-03 05:07:00.916952,4369,15
chinese,2014-04-03 06:59:39.398536,4370,11
french,2014-04-03 07:09:07.522876,4371,9
italian,2014-04-03 07:31:24.844999,4372,13
chinese,2014-04-03 07:50:14.662546,4373,6
japanese,2014-04-03 09:16:57.119817,4374,13
japanese,2014-04-03 09:26:59.350492,4375,11
german,2014-04-03 09:57:10.189461,4376,6
chinese,2014-04-03 11:12:52.205670,4377,7
italian,2014-04-03 13:17:41.971743,4378,9
italian,2014-04-03 13:19:42.165550,4379,7
german,2014-04-03 13:36:45.066063,4380,13
vietnamese,2014-04-03 15:31:40.762873,4381,11
french,2014-04-03 16:45:24.026640,4382,7
french,2014-04-03 16:45:33.624560,4383,10
italian,2014-04-03 17:26:39.551761,4384,8
italian,2014-04-03 18:34:23.363281,4385,9
french,2014-04-03 19:21:37.415035,4386,7
italian,2014-04-03 19:40:42.842291,4387,15
italian,2014-04-03 21:38:23.675042,4388,8
italian,2014-04-03 22:20:54.883467,4389,15
french,2014-04-03 23:21:41.167012,4390,13
mexican,2014-04-03 23:44:34.352080,4391,11
italian,2014-04-03 23:54:38.731901,4392,15
french,2014-04-04 00:21:51.415722,4393,13
japanese,2014-04-04 00:46:10.300673,4394,7
vietnamese,2014-04-04 01:39:59.790848,4395,12
german,2014-04-04 02:04:28.344983,4396,12
vietnamese,2014-04-04 02:45:08.051341,4397,7
italian,2014-04-04 02:59:20.582494,4398,10
italian,2014-04-04 03:17:05.613746,4399,7
french,2014-04-04 03:39:26.258849,4400,5
italian,2014-04-04 04:09:24.395238,4401,8
mexican,2014-04-04 04:22:48.373077,4402,15
vietnamese,2014-04-04 04:22:50.963489,4403,5
mexican,2014-04-04 05:00:35.468938,4404,12
vietnamese,2014-04-04 05:24:23.826995,4405,11
vietnamese,2014-04-04 05:37:12.444946,4406,5
vietnamese,2014-04-04 05:55:37.288253,4407,7
japanese,2014-04-04 06:31:04.246351,4408,5
italian,2014-04-04 07:46:32.059006,4409,6
mexican,2014-04-04 09:08:57.496080,4410,10
chinese,2014-04-04 09:18:17.388825,4411,12
french,2014-04-04 11:39:20.317046,4412,6
mexican,2014-04-04 11:45:16.511043,4413,7
french,2014-04-04 11:47:42.244275,4414,9
mexican,2014-04-04 11:53:21.867158,4415,7
vietnamese,2014-04-04 12:35:23.847528,4416,13
french,2014-04-04 12:58:37.825227,4417,13
italian,2014-04-04 13:20:54.279775,4418,13
japanese,2014-04-04 14:36:26.333944,4419,8
japanese,2014-04-04 14:56:42.156119,4420,12
italian,2014-04-04 16:23:56.815039,4421,9
italian,2014-04-04 16:26:20.939459,4422,5
vietnamese,2014-04-04 17:46:07.288133,4423,12
italian,2014-04-04 18:26:27.899981,4424,15
vietnamese,2014-04-04 18:28:48.398097,4425,6
italian,2014-04-04 18:43:32.998325,4426,14
mexican,2014-04-04 18:53:35.053892,4427,15
vietnamese,2014-04-04 19:14:45.783337,4428,11
french,2014-04-04 19:40:57.240824,4429,6
mexican,2014-04-04 20:53:13.557389,4430,9
mexican,2014-04-04 20:56:41.321826,4431,15
mexican,2014-04-04 21:05:47.922671,4432,11
italian,2014-04-04 21:27:27.891275,4433,6
vietnamese,2014-04-04 21:41:50.181830,4434,7
vietnamese,2014-04-04 22:20:22.672554,4435,12
chinese,2014-04-04 22:53:47.302473,4436,14
vietnamese,2014-04-04 23:13:04.049620,4437,5
mexican,2014-04-04 23:55:11.553660,4438,6
italian,2014-04-05 00:13:27.067251,4439,13
mexican,2014-04-05 00:45:35.686143,4440,12
chinese,2014-04-05 01:38:55.140549,4441,15
italian,2014-04-05 02:16:48.919672,4442,11
vietnamese,2014-04-05 03:17:19.402600,4443,7
japanese,2014-04-05 03:23:44.488766,4444,14
german,2014-04-05 04:50:47.499741,4445,13
french,2014-04-05 06:59:03.734633,4446,14
italian,2014-04-05 08:12:22.563630,4447,6
italian,2014-04-05 08:57:08.589004,4448,9
chinese,2014-04-05 09:49:47.226140,4449,11
german,2014-04-05 11:40:48.711841,4450,11
italian,2014-04-05 11:56:48.146876,4451,7
japanese,2014-04-05 13:09:29.528176,4452,13
german,2014-04-05 13:19:14.496805,4453,6
german,2014-04-05 15:33:35.044596,4454,9
mexican,2014-04-05 16:03:48.183992,4455,5
mexican,2014-04-05 16:47:00.615013,4456,9
mexican,2014-04-05 16:57:07.333671,4457,8
italian,2014-04-05 17:32:30.834315,4458,7
vietnamese,2014-04-05 18:29:53.595813,4459,7
french,2014-04-05 18:36:41.310605,4460,15
chinese,2014-04-05 19:13:51.883361,4461,8
italian,2014-04-05 19:17:35.492983,4462,7
chinese,2014-04-05 20:13:51.265576,4463,9
chinese,2014-04-05 20:22:09.452585,4464,12
chinese,2014-04-05 21:02:56.882540,4465,6
