id,date,Campaign_ID,Created_Date
3799,2014-03-06 18:17:50.600987,FB,2014-03-06 18:17:50.600987
3800,2014-03-06 18:51:13.134265,FB,2014-03-06 18:51:13.134265
3801,2014-03-06 19:46:17.524755,FB,2014-03-06 19:46:17.524755
3802,2014-03-06 19:47:11.072354,FB,2014-03-06 19:47:11.072354
3803,2014-03-06 20:34:06.335911,RE,2014-03-06 20:34:06.335911
3804,2014-03-06 22:21:02.199422,TW,2014-03-06 22:21:02.199422
3805,2014-03-06 23:44:57.763445,TW,2014-03-06 23:44:57.763445
3806,2014-03-07 00:09:07.982626,TW,2014-03-07 00:09:07.982626
3807,2014-03-07 00:13:56.457243,TW,2014-03-07 00:13:56.457243
3808,2014-03-07 00:36:38.023122,RE,2014-03-07 00:36:38.023122
3809,2014-03-07 01:28:16.697417,RE,2014-03-07 01:28:16.697417
3810,2014-03-07 01:51:14.224433,TW,2014-03-07 01:51:14.224433
3811,2014-03-07 01:54:35.971001,RE,2014-03-07 01:54:35.971001
3812,2014-03-07 02:38:11.723065,PI,2014-03-07 02:38:11.723065
3813,2014-03-07 02:40:21.838928,PI,2014-03-07 02:40:21.838928
3814,2014-03-07 03:10:16.297406,RE,2014-03-07 03:10:16.297406
3815,2014-03-07 03:15:34.885629,FB,2014-03-07 03:15:34.885629
3816,2014-03-07 03:31:12.690560,FB,2014-03-07 03:31:12.690560
3817,2014-03-07 04:09:06.627976,RE,2014-03-07 04:09:06.627976
3818,2014-03-07 04:53:32.807338,TW,2014-03-07 04:53:32.807338
3819,2014-03-07 04:55:54.032053,RE,2014-03-07 04:55:54.032053
3820,2014-03-07 05:12:28.187513,FB,2014-03-07 05:12:28.187513
3821,2014-03-07 06:52:36.893389,FB,2014-03-07 06:52:36.893389
3822,2014-03-07 07:06:29.118637,TW,2014-03-07 07:06:29.118637
3823,2014-03-07 08:02:33.459495,TW,2014-03-07 08:02:33.459495
3824,2014-03-07 09:47:17.175976,FB,2014-03-07 09:47:17.175976
3825,2014-03-07 12:18:28.149692,FB,2014-03-07 12:18:28.149692
3826,2014-03-07 12:23:11.657405,FB,2014-03-07 12:23:11.657405
3827,2014-03-07 13:17:23.780995,RE,2014-03-07 13:17:23.780995
3828,2014-03-07 13:25:12.881022,FB,2014-03-07 13:25:12.881022
3829,2014-03-07 14:16:54.590599,TW,2014-03-07 14:16:54.590599
3830,2014-03-07 16:15:55.182914,RE,2014-03-07 16:15:55.182914
3831,2014-03-07 16:54:54.501854,RE,2014-03-07 16:54:54.501854
3832,2014-03-07 17:40:54.886399,FB,2014-03-07 17:40:54.886399
3833,2014-03-07 18:04:10.601576,PI,2014-03-07 18:04:10.601576
3834,2014-03-07 19:26:56.187089,PI,2014-03-07 19:26:56.187089
3835,2014-03-07 21:08:05.617984,TW,2014-03-07 21:08:05.617984
3836,2014-03-07 21:11:35.650876,PI,2014-03-07 21:11:35.650876
3837,2014-03-07 22:17:53.121423,TW,2014-03-07 22:17:53.121423
3838,2014-03-07 22:23:38.608630,TW,2014-03-07 22:23:38.608630
3839,2014-03-07 22:38:54.133768,PI,2014-03-07 22:38:54.133768
3840,2014-03-07 23:09:23.708710,FB,2014-03-07 23:09:23.708710
3841,2014-03-08 00:08:58.623139,PI,2014-03-08 00:08:58.623139
3842,2014-03-08 00:34:15.173056,PI,2014-03-08 00:34:15.173056
3843,2014-03-08 00:36:01.623174,RE,2014-03-08 00:36:01.623174
3844,2014-03-08 02:13:10.025761,PI,2014-03-08 02:13:10.025761
3845,2014-03-08 02:19:44.729274,RE,2014-03-08 02:19:44.729274
3846,2014-03-08 02:37:40.445179,RE,2014-03-08 02:37:40.445179
3847,2014-03-08 03:31:26.120797,RE,2014-03-08 03:31:26.120797
3848,2014-03-08 04:43:41.429062,FB,2014-03-08 04:43:41.429062
3849,2014-03-08 05:11:26.811985,TW,2014-03-08 05:11:26.811985
3850,2014-03-08 05:41:03.248862,PI,2014-03-08 05:41:03.248862
3851,2014-03-08 10:50:22.363749,PI,2014-03-08 10:50:22.363749
3852,2014-03-08 11:37:42.153622,TW,2014-03-08 11:37:42.153622
3853,2014-03-08 11:49:34.211566,RE,2014-03-08 11:49:34.211566
3854,2014-03-08 12:08:56.383919,RE,2014-03-08 12:08:56.383919
3855,2014-03-08 14:09:03.817190,RE,2014-03-08 14:09:03.817190
3856,2014-03-08 14:12:32.692264,RE,2014-03-08 14:12:32.692264
3857,2014-03-08 14:42:28.252155,TW,2014-03-08 14:42:28.252155
3858,2014-03-08 14:45:41.731007,TW,2014-03-08 14:45:41.731007
3859,2014-03-08 15:05:13.040078,RE,2014-03-08 15:05:13.040078
3860,2014-03-08 15:08:51.343940,TW,2014-03-08 15:08:51.343940
3861,2014-03-08 17:03:02.320310,FB,2014-03-08 17:03:02.320310
3862,2014-03-08 17:23:25.545877,PI,2014-03-08 17:23:25.545877
3863,2014-03-08 20:40:22.616228,FB,2014-03-08 20:40:22.616228
3864,2014-03-08 20:46:11.833729,TW,2014-03-08 20:46:11.833729
3865,2014-03-08 21:17:13.687475,PI,2014-03-08 21:17:13.687475
3866,2014-03-08 21:51:33.055675,RE,2014-03-08 21:51:33.055675
3867,2014-03-08 21:55:44.295647,PI,2014-03-08 21:55:44.295647
3868,2014-03-08 22:12:52.936793,TW,2014-03-08 22:12:52.936793
3869,2014-03-09 01:56:32.634649,FB,2014-03-09 01:56:32.634649
3870,2014-03-09 03:44:55.874454,RE,2014-03-09 03:44:55.874454
3871,2014-03-09 05:18:43.925592,TW,2014-03-09 05:18:43.925592
3872,2014-03-09 05:30:45.741001,FB,2014-03-09 05:30:45.741001
3873,2014-03-09 05:40:06.082367,RE,2014-03-09 05:40:06.082367
3874,2014-03-09 06:27:22.770138,TW,2014-03-09 06:27:22.770138
3875,2014-03-09 07:12:42.128436,TW,2014-03-09 07:12:42.128436
3876,2014-03-09 13:40:53.656642,PI,2014-03-09 13:40:53.656642
3877,2014-03-09 15:04:49.760772,RE,2014-03-09 15:04:49.760772
3878,2014-03-09 16:58:11.946361,RE,2014-03-09 16:58:11.946361
3879,2014-03-09 18:05:05.966072,RE,2014-03-09 18:05:05.966072
3880,2014-03-09 23:21:17.510042,PI,2014-03-09 23:21:17.510042
3881,2014-03-09 23:31:16.316112,FB,2014-03-09 23:31:16.316112
3882,2014-03-10 00:28:43.386733,RE,2014-03-10 00:28:43.386733
3883,2014-03-10 01:46:30.082918,FB,2014-03-10 01:46:30.082918
3884,2014-03-10 02:50:07.323070,PI,2014-03-10 02:50:07.323070
3885,2014-03-10 05:35:12.773708,TW,2014-03-10 05:35:12.773708
3886,2014-03-10 08:19:26.542497,FB,2014-03-10 08:19:26.542497
3887,2014-03-10 11:10:00.436324,PI,2014-03-10 11:10:00.436324
3888,2014-03-10 14:13:43.997520,TW,2014-03-10 14:13:43.997520
3889,2014-03-10 14:29:18.644597,PI,2014-03-10 14:29:18.644597
3890,2014-03-10 15:33:42.233368,TW,2014-03-10 15:33:42.233368
3891,2014-03-10 17:06:44.169517,FB,2014-03-10 17:06:44.169517
3892,2014-03-10 18:41:59.752707,PI,2014-03-10 18:41:59.752707
3893,2014-03-10 21:11:39.829394,TW,2014-03-10 21:11:39.829394
3894,2014-03-10 22:36:32.745719,PI,2014-03-10 22:36:32.745719
3895,2014-03-11 03:47:11.375222,RE,2014-03-11 03:47:11.375222
3896,2014-03-12 02:10:09.391366,TW,2014-03-12 02:10:09.391366
3897,2014-03-12 02:12:58.299752,FB,2014-03-12 02:12:58.299752
3898,2014-03-12 02:26:21.350687,TW,2014-03-12 02:26:21.350687
3899,2014-03-12 03:34:43.074673,TW,2014-03-12 03:34:43.074673
3900,2014-03-12 03:49:25.834451,FB,2014-03-12 03:49:25.834451
3901,2014-03-12 03:55:46.192138,RE,2014-03-12 03:55:46.192138
3902,2014-03-12 03:56:38.200117,PI,2014-03-12 03:56:38.200117
3903,2014-03-12 04:27:39.329670,RE,2014-03-12 04:27:39.329670
3904,2014-03-12 05:19:48.233213,TW,2014-03-12 05:19:48.233213
3905,2014-03-12 06:02:36.838537,FB,2014-03-12 06:02:36.838537
3906,2014-03-12 06:10:02.672467,PI,2014-03-12 06:10:02.672467
3907,2014-03-12 06:26:25.322724,RE,2014-03-12 06:26:25.322724
3908,2014-03-12 07:05:37.327978,FB,2014-03-12 07:05:37.327978
3909,2014-03-12 07:19:41.329536,PI,2014-03-12 07:19:41.329536
3910,2014-03-12 07:50:24.203140,PI,2014-03-12 07:50:24.203140
3911,2014-03-12 08:29:19.003308,FB,2014-03-12 08:29:19.003308
3912,2014-03-12 08:50:19.745732,TW,2014-03-12 08:50:19.745732
3913,2014-03-12 09:45:01.469288,TW,2014-03-12 09:45:01.469288
3914,2014-03-12 10:54:29.953544,FB,2014-03-12 10:54:29.953544
3915,2014-03-12 12:29:51.108602,TW,2014-03-12 12:29:51.108602
3916,2014-03-12 12:35:29.533946,FB,2014-03-12 12:35:29.533946
3917,2014-03-12 12:49:33.102613,FB,2014-03-12 12:49:33.102613
3918,2014-03-12 13:06:44.106235,FB,2014-03-12 13:06:44.106235
3919,2014-03-12 13:23:22.689476,RE,2014-03-12 13:23:22.689476
3920,2014-03-12 13:46:49.568212,TW,2014-03-12 13:46:49.568212
3921,2014-03-12 14:05:19.216418,RE,2014-03-12 14:05:19.216418
3922,2014-03-12 14:09:16.532735,TW,2014-03-12 14:09:16.532735
3923,2014-03-12 14:13:13.249437,FB,2014-03-12 14:13:13.249437
3924,2014-03-12 14:34:51.109851,PI,2014-03-12 14:34:51.109851
3925,2014-03-12 14:45:49.137976,TW,2014-03-12 14:45:49.137976
3926,2014-03-12 15:45:46.104214,FB,2014-03-12 15:45:46.104214
3927,2014-03-12 15:55:59.862120,PI,2014-03-12 15:55:59.862120
3928,2014-03-12 17:00:58.392031,TW,2014-03-12 17:00:58.392031
3929,2014-03-12 17:34:11.833615,RE,2014-03-12 17:34:11.833615
3930,2014-03-12 17:56:22.212269,PI,2014-03-12 17:56:22.212269
3931,2014-03-12 19:36:29.591587,TW,2014-03-12 19:36:29.591587
3932,2014-03-12 20:19:04.951378,RE,2014-03-12 20:19:04.951378
3933,2014-03-12 21:42:43.910400,PI,2014-03-12 21:42:43.910400
3934,2014-03-12 22:03:14.763764,PI,2014-03-12 22:03:14.763764
3935,2014-03-12 22:17:34.126032,FB,2014-03-12 22:17:34.126032
3936,2014-03-12 23:08:26.586562,PI,2014-03-12 23:08:26.586562
3937,2014-03-13 00:59:29.879286,PI,2014-03-13 00:59:29.879286
3938,2014-03-13 01:16:09.272474,PI,2014-03-13 01:16:09.272474
3939,2014-03-13 02:13:59.874340,TW,2014-03-13 02:13:59.874340
3940,2014-03-13 03:58:50.956623,PI,2014-03-13 03:58:50.956623
3941,2014-03-13 06:44:14.758752,TW,2014-03-13 06:44:14.758752
3942,2014-03-13 08:17:12.600876,FB,2014-03-13 08:17:12.600876
3943,2014-03-13 08:18:59.999313,RE,2014-03-13 08:18:59.999313
3944,2014-03-13 11:36:46.249696,PI,2014-03-13 11:36:46.249696
3945,2014-03-13 12:34:52.888449,PI,2014-03-13 12:34:52.888449
3946,2014-03-13 13:15:07.033948,RE,2014-03-13 13:15:07.033948
3947,2014-03-13 13:50:57.525093,FB,2014-03-13 13:50:57.525093
3948,2014-03-13 14:21:02.348513,PI,2014-03-13 14:21:02.348513
3949,2014-03-13 16:08:37.695064,TW,2014-03-13 16:08:37.695064
3950,2014-03-13 17:53:38.094311,TW,2014-03-13 17:53:38.094311
3951,2014-03-13 18:03:09.167555,FB,2014-03-13 18:03:09.167555
3952,2014-03-13 20:31:33.677685,FB,2014-03-13 20:31:33.677685
3953,2014-03-13 22:16:15.668008,RE,2014-03-13 22:16:15.668008
3954,2014-03-14 00:28:18.323002,TW,2014-03-14 00:28:18.323002
3955,2014-03-14 01:48:25.453264,RE,2014-03-14 01:48:25.453264
3956,2014-03-14 04:02:09.367397,RE,2014-03-14 04:02:09.367397
3957,2014-03-14 04:34:46.405895,PI,2014-03-14 04:34:46.405895
3958,2014-03-14 05:29:23.323033,PI,2014-03-14 05:29:23.323033
3959,2014-03-14 08:24:17.190761,FB,2014-03-14 08:24:17.190761
3960,2014-03-14 10:04:59.829623,RE,2014-03-14 10:04:59.829623
3961,2014-03-14 12:37:30.799893,FB,2014-03-14 12:37:30.799893
3962,2014-03-14 14:04:37.021270,RE,2014-03-14 14:04:37.021270
3963,2014-03-14 14:48:16.981155,RE,2014-03-14 14:48:16.981155
3964,2014-03-14 16:36:21.882316,RE,2014-03-14 16:36:21.882316
3965,2014-03-14 16:52:47.785228,TW,2014-03-14 16:52:47.785228
3966,2014-03-14 18:34:03.644577,FB,2014-03-14 18:34:03.644577
3967,2014-03-14 21:04:52.035172,TW,2014-03-14 21:04:52.035172
3968,2014-03-14 23:13:22.451285,FB,2014-03-14 23:13:22.451285
3969,2014-03-14 23:19:22.924802,RE,2014-03-14 23:19:22.924802
3970,2014-03-15 00:00:58.711363,FB,2014-03-15 00:00:58.711363
3971,2014-03-15 01:42:57.358718,RE,2014-03-15 01:42:57.358718
3972,2014-03-15 02:34:42.627002,FB,2014-03-15 02:34:42.627002
3973,2014-03-15 02:53:31.679265,FB,2014-03-15 02:53:31.679265
3974,2014-03-15 03:19:54.743136,RE,2014-03-15 03:19:54.743136
3975,2014-03-15 03:58:26.994133,PI,2014-03-15 03:58:26.994133
3976,2014-03-15 04:07:40.555581,FB,2014-03-15 04:07:40.555581
3977,2014-03-15 04:27:47.681422,PI,2014-03-15 04:27:47.681422
3978,2014-03-15 05:04:07.309447,FB,2014-03-15 05:04:07.309447
3979,2014-03-15 09:25:58.356523,PI,2014-03-15 09:25:58.356523
3980,2014-03-15 10:32:09.365207,PI,2014-03-15 10:32:09.365207
3981,2014-03-15 11:01:11.478046,PI,2014-03-15 11:01:11.478046
3982,2014-03-15 13:31:25.765148,RE,2014-03-15 13:31:25.765148
3983,2014-03-15 13:36:16.994422,RE,2014-03-15 13:36:16.994422
3984,2014-03-15 13:48:50.443027,PI,2014-03-15 13:48:50.443027
3985,2014-03-15 15:15:07.415428,FB,2014-03-15 15:15:07.415428
3986,2014-03-15 15:25:18.257156,FB,2014-03-15 15:25:18.257156
3987,2014-03-15 15:45:44.662995,PI,2014-03-15 15:45:44.662995
3988,2014-03-15 18:49:47.438716,TW,2014-03-15 18:49:47.438716
3989,2014-03-15 20:32:25.391268,RE,2014-03-15 20:32:25.391268
3990,2014-03-15 20:58:56.208185,TW,2014-03-15 20:58:56.208185
3991,2014-03-15 21:11:21.542032,TW,2014-03-15 21:11:21.542032
3992,2014-03-15 22:46:26.146505,TW,2014-03-15 22:46:26.146505
3993,2014-03-15 23:45:58.779085,PI,2014-03-15 23:45:58.779085
3994,2014-03-16 02:20:45.126336,FB,2014-03-16 02:20:45.126336
3995,2014-03-16 03:23:48.966604,TW,2014-03-16 03:23:48.966604
3996,2014-03-16 05:21:10.528390,FB,2014-03-16 05:21:10.528390
3997,2014-03-16 06:19:09.255026,TW,2014-03-16 06:19:09.255026
3998,2014-03-16 06:46:45.628292,PI,2014-03-16 06:46:45.628292
3999,2014-03-16 08:43:04.038814,PI,2014-03-16 08:43:04.038814
4000,2014-03-16 15:30:16.979931,TW,2014-03-16 15:30:16.979931
4001,2014-03-16 15:47:31.473326,TW,2014-03-16 15:47:31.473326
4002,2014-03-16 16:58:27.730389,FB,2014-03-16 16:58:27.730389
4003,2014-03-16 21:10:52.174270,TW,2014-03-16 21:10:52.174270
4004,2014-03-16 23:13:03.377488,TW,2014-03-16 23:13:03.377488
4005,2014-03-17 00:15:54.033927,PI,2014-03-17 00:15:54.033927
4006,2014-03-17 04:33:05.871094,FB,2014-03-17 04:33:05.871094
4007,2014-03-17 05:59:36.284407,TW,2014-03-17 05:59:36.284407
4008,2014-03-17 11:04:33.211564,TW,2014-03-17 11:04:33.211564
4009,2014-03-17 11:13:32.407294,FB,2014-03-17 11:13:32.407294
4010,2014-03-17 13:13:22.308644,FB,2014-03-17 13:13:22.308644
4011,2014-03-17 15:03:42.942081,PI,2014-03-17 15:03:42.942081
4012,2014-03-17 15:30:24.073062,TW,2014-03-17 15:30:24.073062
4013,2014-03-17 16:37:09.120960,PI,2014-03-17 16:37:09.120960
4014,2014-03-17 17:41:38.466061,RE,2014-03-17 17:41:38.466061
4015,2014-03-17 20:06:08.481355,RE,2014-03-17 20:06:08.481355
4016,2014-03-17 20:34:24.241264,PI,2014-03-17 20:34:24.241264
4017,2014-03-17 21:19:25.867018,FB,2014-03-17 21:19:25.867018
4018,2014-03-17 23:56:40.751352,TW,2014-03-17 23:56:40.751352
4019,2014-03-17 23:58:01.241933,PI,2014-03-17 23:58:01.241933
4020,2014-03-18 00:22:39.108677,PI,2014-03-18 00:22:39.108677
4021,2014-03-18 00:58:00.990660,PI,2014-03-18 00:58:00.990660
4022,2014-03-18 01:06:34.715954,TW,2014-03-18 01:06:34.715954
4023,2014-03-18 01:36:34.344248,TW,2014-03-18 01:36:34.344248
4024,2014-03-18 02:24:15.667158,PI,2014-03-18 02:24:15.667158
4025,2014-03-18 02:26:15.568146,RE,2014-03-18 02:26:15.568146
4026,2014-03-18 02:41:47.854334,TW,2014-03-18 02:41:47.854334
4027,2014-03-18 02:44:04.551716,FB,2014-03-18 02:44:04.551716
4028,2014-03-18 03:25:21.308769,RE,2014-03-18 03:25:21.308769
4029,2014-03-18 04:33:06.046750,FB,2014-03-18 04:33:06.046750
4030,2014-03-18 04:34:45.071325,PI,2014-03-18 04:34:45.071325
4031,2014-03-18 05:21:18.301938,FB,2014-03-18 05:21:18.301938
4032,2014-03-18 06:18:35.347799,RE,2014-03-18 06:18:35.347799
4033,2014-03-18 07:27:34.081669,RE,2014-03-18 07:27:34.081669
4034,2014-03-18 07:40:06.443684,PI,2014-03-18 07:40:06.443684
4035,2014-03-18 07:46:00.401954,PI,2014-03-18 07:46:00.401954
4036,2014-03-18 08:21:46.486965,TW,2014-03-18 08:21:46.486965
4037,2014-03-18 09:27:38.283707,TW,2014-03-18 09:27:38.283707
4038,2014-03-18 09:56:43.985740,FB,2014-03-18 09:56:43.985740
4039,2014-03-18 10:22:34.058279,FB,2014-03-18 10:22:34.058279
4040,2014-03-18 10:25:48.258015,FB,2014-03-18 10:25:48.258015
4041,2014-03-18 10:48:46.339742,PI,2014-03-18 10:48:46.339742
4042,2014-03-18 11:25:16.766969,RE,2014-03-18 11:25:16.766969
4043,2014-03-18 12:03:04.970665,FB,2014-03-18 12:03:04.970665
4044,2014-03-18 12:26:01.774953,RE,2014-03-18 12:26:01.774953
4045,2014-03-18 12:45:27.366548,RE,2014-03-18 12:45:27.366548
4046,2014-03-18 13:09:19.047832,TW,2014-03-18 13:09:19.047832
4047,2014-03-18 13:24:38.532319,FB,2014-03-18 13:24:38.532319
4048,2014-03-18 13:37:13.677481,TW,2014-03-18 13:37:13.677481
4049,2014-03-18 13:47:50.172239,PI,2014-03-18 13:47:50.172239
4050,2014-03-18 13:57:58.645355,RE,2014-03-18 13:57:58.645355
4051,2014-03-18 14:34:52.502521,PI,2014-03-18 14:34:52.502521
4052,2014-03-18 14:55:12.076853,PI,2014-03-18 14:55:12.076853
4053,2014-03-18 15:13:41.105515,FB,2014-03-18 15:13:41.105515
4054,2014-03-18 16:43:10.865405,TW,2014-03-18 16:43:10.865405
4055,2014-03-18 17:21:40.760415,PI,2014-03-18 17:21:40.760415
4056,2014-03-18 18:38:34.945471,RE,2014-03-18 18:38:34.945471
4057,2014-03-18 19:24:13.426214,FB,2014-03-18 19:24:13.426214
4058,2014-03-18 19:39:59.823996,RE,2014-03-18 19:39:59.823996
4059,2014-03-18 19:46:47.042224,TW,2014-03-18 19:46:47.042224
4060,2014-03-18 21:34:14.996632,RE,2014-03-18 21:34:14.996632
4061,2014-03-18 21:44:00.663142,TW,2014-03-18 21:44:00.663142
4062,2014-03-18 21:44:41.858144,PI,2014-03-18 21:44:41.858144
4063,2014-03-18 21:46:28.568064,RE,2014-03-18 21:46:28.568064
4064,2014-03-18 21:56:10.836644,PI,2014-03-18 21:56:10.836644
4065,2014-03-18 22:09:53.613089,FB,2014-03-18 22:09:53.613089
4066,2014-03-18 22:36:54.604102,RE,2014-03-18 22:36:54.604102
4067,2014-03-18 22:46:35.781423,TW,2014-03-18 22:46:35.781423
4068,2014-03-18 22:56:50.996216,RE,2014-03-18 22:56:50.996216
4069,2014-03-18 22:59:05.461549,TW,2014-03-18 22:59:05.461549
4070,2014-03-19 00:53:20.087486,TW,2014-03-19 00:53:20.087486
4071,2014-03-19 02:59:47.037980,FB,2014-03-19 02:59:47.037980
4072,2014-03-19 05:02:21.768762,RE,2014-03-19 05:02:21.768762
4073,2014-03-19 05:11:34.151182,TW,2014-03-19 05:11:34.151182
4074,2014-03-19 05:44:58.113587,TW,2014-03-19 05:44:58.113587
4075,2014-03-19 06:13:14.119500,FB,2014-03-19 06:13:14.119500
4076,2014-03-19 06:56:25.718259,TW,2014-03-19 06:56:25.718259
4077,2014-03-19 07:13:39.349406,TW,2014-03-19 07:13:39.349406
4078,2014-03-19 10:07:43.091338,TW,2014-03-19 10:07:43.091338
4079,2014-03-19 12:53:23.389726,RE,2014-03-19 12:53:23.389726
4080,2014-03-19 13:32:13.896720,TW,2014-03-19 13:32:13.896720
4081,2014-03-19 14:30:12.436875,FB,2014-03-19 14:30:12.436875
4082,2014-03-19 16:08:12.405940,TW,2014-03-19 16:08:12.405940
4083,2014-03-19 16:49:28.150971,TW,2014-03-19 16:49:28.150971
4084,2014-03-19 19:10:10.459636,TW,2014-03-19 19:10:10.459636
4085,2014-03-19 19:23:55.597515,FB,2014-03-19 19:23:55.597515
4086,2014-03-19 19:35:57.714250,RE,2014-03-19 19:35:57.714250
4087,2014-03-19 20:06:33.481468,TW,2014-03-19 20:06:33.481468
4088,2014-03-19 20:06:39.715726,RE,2014-03-19 20:06:39.715726
4089,2014-03-19 20:07:59.755861,RE,2014-03-19 20:07:59.755861
4090,2014-03-19 22:05:02.453454,PI,2014-03-19 22:05:02.453454
4091,2014-03-19 22:52:00.776702,TW,2014-03-19 22:52:00.776702
4092,2014-03-19 22:56:41.456754,FB,2014-03-19 22:56:41.456754
4093,2014-03-19 23:19:29.908376,PI,2014-03-19 23:19:29.908376
4094,2014-03-19 23:24:12.877903,FB,2014-03-19 23:24:12.877903
4095,2014-03-19 23:40:39.727629,FB,2014-03-19 23:40:39.727629
4096,2014-03-20 00:01:15.790701,FB,2014-03-20 00:01:15.790701
4097,2014-03-20 02:11:55.610193,FB,2014-03-20 02:11:55.610193
4098,2014-03-20 02:59:32.111411,RE,2014-03-20 02:59:32.111411
4099,2014-03-20 03:18:22.999672,RE,2014-03-20 03:18:22.999672
4100,2014-03-20 04:17:46.663342,FB,2014-03-20 04:17:46.663342
4101,2014-03-20 04:42:22.968633,FB,2014-03-20 04:42:22.968633
4102,2014-03-20 05:29:20.403847,RE,2014-03-20 05:29:20.403847
4103,2014-03-20 06:03:11.802676,PI,2014-03-20 06:03:11.802676
4104,2014-03-20 06:05:35.088643,FB,2014-03-20 06:05:35.088643
4105,2014-03-20 06:19:13.671718,FB,2014-03-20 06:19:13.671718
4106,2014-03-20 06:25:32.511807,PI,2014-03-20 06:25:32.511807
4107,2014-03-20 07:54:43.213694,FB,2014-03-20 07:54:43.213694
4108,2014-03-20 08:15:59.616932,FB,2014-03-20 08:15:59.616932
4109,2014-03-20 08:28:07.697478,RE,2014-03-20 08:28:07.697478
4110,2014-03-20 09:20:24.891147,TW,2014-03-20 09:20:24.891147
4111,2014-03-20 09:40:38.479946,PI,2014-03-20 09:40:38.479946
4112,2014-03-20 10:29:45.932640,TW,2014-03-20 10:29:45.932640
4113,2014-03-20 10:31:13.290147,RE,2014-03-20 10:31:13.290147
4114,2014-03-20 11:20:25.622769,FB,2014-03-20 11:20:25.622769
4115,2014-03-20 11:29:06.742265,FB,2014-03-20 11:29:06.742265
4116,2014-03-20 11:58:01.157685,TW,2014-03-20 11:58:01.157685
4117,2014-03-20 12:53:57.462191,RE,2014-03-20 12:53:57.462191
4118,2014-03-20 13:03:51.613880,TW,2014-03-20 13:03:51.613880
4119,2014-03-20 13:04:26.947727,RE,2014-03-20 13:04:26.947727
4120,2014-03-20 14:25:13.398255,TW,2014-03-20 14:25:13.398255
4121,2014-03-20 15:01:11.793714,PI,2014-03-20 15:01:11.793714
4122,2014-03-20 15:38:42.195208,FB,2014-03-20 15:38:42.195208
4123,2014-03-20 16:21:10.353708,RE,2014-03-20 16:21:10.353708
4124,2014-03-20 17:01:13.096989,RE,2014-03-20 17:01:13.096989
4125,2014-03-20 17:36:07.041872,TW,2014-03-20 17:36:07.041872
4126,2014-03-20 17:40:29.468760,FB,2014-03-20 17:40:29.468760
4127,2014-03-20 17:53:01.755114,FB,2014-03-20 17:53:01.755114
4128,2014-03-20 17:57:59.890708,TW,2014-03-20 17:57:59.890708
4129,2014-03-20 18:46:40.689651,FB,2014-03-20 18:46:40.689651
4130,2014-03-20 19:23:50.331124,PI,2014-03-20 19:23:50.331124
4131,2014-03-20 19:48:22.329451,PI,2014-03-20 19:48:22.329451
4132,2014-03-20 20:18:56.451767,RE,2014-03-20 20:18:56.451767
4133,2014-03-20 20:30:29.116605,TW,2014-03-20 20:30:29.116605
4134,2014-03-20 21:01:41.238835,FB,2014-03-20 21:01:41.238835
4135,2014-03-20 21:46:06.806004,TW,2014-03-20 21:46:06.806004
4136,2014-03-20 22:00:59.093162,TW,2014-03-20 22:00:59.093162
4137,2014-03-20 23:38:23.517832,TW,2014-03-20 23:38:23.517832
4138,2014-03-20 23:47:33.129915,TW,2014-03-20 23:47:33.129915
4139,2014-03-21 00:46:33.266852,TW,2014-03-21 00:46:33.266852
4140,2014-03-21 01:15:04.820142,PI,2014-03-21 01:15:04.820142
4141,2014-03-21 01:33:28.544494,PI,2014-03-21 01:33:28.544494
4142,2014-03-21 02:32:32.632645,RE,2014-03-21 02:32:32.632645
4143,2014-03-21 02:44:32.820073,PI,2014-03-21 02:44:32.820073
4144,2014-03-21 03:21:51.867226,RE,2014-03-21 03:21:51.867226
4145,2014-03-21 03:31:14.102097,PI,2014-03-21 03:31:14.102097
4146,2014-03-21 03:42:08.819540,RE,2014-03-21 03:42:08.819540
4147,2014-03-21 05:00:15.157213,FB,2014-03-21 05:00:15.157213
4148,2014-03-21 05:26:10.277704,TW,2014-03-21 05:26:10.277704
4149,2014-03-21 05:52:28.256704,TW,2014-03-21 05:52:28.256704
4150,2014-03-21 06:02:41.917044,RE,2014-03-21 06:02:41.917044
4151,2014-03-21 07:01:48.416651,PI,2014-03-21 07:01:48.416651
4152,2014-03-21 07:53:22.280310,PI,2014-03-21 07:53:22.280310
4153,2014-03-21 07:59:32.856683,FB,2014-03-21 07:59:32.856683
4154,2014-03-21 08:01:23.230111,TW,2014-03-21 08:01:23.230111
4155,2014-03-21 08:10:03.642197,RE,2014-03-21 08:10:03.642197
4156,2014-03-21 08:11:15.857256,PI,2014-03-21 08:11:15.857256
4157,2014-03-21 09:18:20.895316,FB,2014-03-21 09:18:20.895316
4158,2014-03-21 09:25:22.395848,PI,2014-03-21 09:25:22.395848
4159,2014-03-21 10:27:22.332462,FB,2014-03-21 10:27:22.332462
4160,2014-03-21 10:41:46.473259,FB,2014-03-21 10:41:46.473259
4161,2014-03-21 10:51:19.109541,TW,2014-03-21 10:51:19.109541
4162,2014-03-21 11:08:29.076115,TW,2014-03-21 11:08:29.076115
4163,2014-03-21 12:57:06.206498,PI,2014-03-21 12:57:06.206498
4164,2014-03-21 13:12:29.626181,RE,2014-03-21 13:12:29.626181
4165,2014-03-21 14:22:29.184262,TW,2014-03-21 14:22:29.184262
